1377,1604,1,17,221,2017-2-6,1
1378,405,21,2,421,2017-6-12,1
1379,927,17,7,1356,2017-7-24,0
1380,1664,6,7,1172,2017-3-17,0
1381,1721,1,6,1553,2017-1-11,1
1382,1710,22,11,1761,2017-6-21,1
1383,812,6,13,1712,2017-3-3,1
1384,577,6,19,646,2017-2-7,1
1385,836,9,1,841,2017-9-24,0
1386,2,14,2,1323,2017-2-6,1
1387,750,12,4,563,2017-6-11,1
1388,1298,21,16,1885,2017-4-28,1
1389,245,5,17,915,2017-5-11,0
1390,665,10,11,1692,2017-12-18,0
1391,914,23,20,1043,2017-6-21,1
1392,1826,2,10,224,2017-4-27,1
1393,405,20,12,1954,2017-5-20,0
1394,1945,9,1,652,2017-4-17,1
1395,1753,18,1,103,2017-1-21,0
1396,135,3,8,958,2017-12-5,0
1397,1947,5,19,430,2017-11-11,0
1398,641,12,15,1100,2017-12-5,1
1399,634,12,10,443,2017-5-25,0
1400,1116,5,16,412,2017-7-2,1
1401,1844,12,4,925,2017-12-12,1
1402,1643,10,12,1014,2017-12-1,1
1403,1777,12,10,978,2017-12-23,0
1404,696,22,4,744,2017-3-1,0
1405,1372,6,19,1199,2017-10-19,0
1406,768,1,11,1525,2017-1-25,0
1407,367,10,16,463,2017-8-6,1
1408,1680,18,12,1670,2017-2-23,0
1409,1381,7,4,218,2017-1-8,0
1410,1909,21,17,999,2017-4-7,1
1411,1616,6,17,915,2017-7-5,1
1412,1544,21,8,1787,2017-4-20,0
1413,1483,19,19,921,2017-5-11,0
1414,1674,21,11,758,2017-12-1,1
1415,1672,15,3,254,2017-12-10,1
1416,1953,20,11,256,2017-6-7,0
1417,1123,1,1,267,2017-8-19,1
1418,1703,17,16,508,2017-8-18,1
1419,434,10,7,1869,2017-8-21,1
1420,1474,9,9,357,2017-9-3,1
1421,617,1,10,1308,2017-1-4,1
1422,1384,13,15,1817,2017-5-14,0
1423,756,21,8,638,2017-8-20,1
1424,1469,22,7,542,2017-9-10,0
1425,1187,22,18,1166,2017-2-11,1
1426,44,11,14,1229,2017-1-24,1
1427,404,9,10,1976,2017-1-4,0
1428,1608,7,1,1575,2017-4-18,1
1429,13,3,1,1342,2017-3-24,0
1430,576,10,7,1207,2017-1-11,1
1431,1770,20,7,1566,2017-1-14,0
1432,1535,20,16,1685,2017-10-24,0
1433,299,12,12,712,2017-1-17,0
1434,1179,4,7,289,2017-4-22,0
1435,1506,12,12,676,2017-10-11,1
1436,1846,21,19,945,2017-12-8,0
1437,1084,20,16,1234,2017-9-20,0
1438,382,6,9,261,2017-11-9,0
1439,882,10,2,563,2017-5-16,0
1440,767,12,1,258,2017-1-11,0
1441,1533,6,13,1934,2017-11-4,1
1442,1725,6,12,1305,2017-4-14,0
1443,999,12,16,1167,2017-1-17,1
1444,1761,10,11,255,2017-3-2,0
1445,259,15,4,1600,2017-6-18,1
1446,1633,16,18,1560,2017-1-11,0
1447,1635,20,4,1758,2017-1-21,0
1448,1683,3,14,1053,2017-7-20,0
1449,1663,12,5,1799,2017-2-18,0
1450,1117,20,7,976,2017-7-18,0
1451,1476,20,3,1995,2017-4-12,1
1452,124,19,15,1530,2017-9-27,0
1453,1810,20,20,1426,2017-4-7,1
1454,1109,15,11,684,2017-1-21,1
1455,693,2,11,804,2017-5-14,1
1456,86,22,5,1459,2017-3-28,0
1457,1836,17,17,1951,2017-8-5,1
1458,1177,4,3,435,2017-11-1,0
1459,1395,18,19,753,2017-7-2,0
1460,1925,19,2,1827,2017-4-10,1
1461,1350,8,13,379,2017-7-7,1
1462,357,19,17,1249,2017-7-15,1
1463,521,1,4,564,2017-8-18,0
1464,761,13,16,1074,2017-10-19,1
1465,679,1,3,1615,2017-9-9,0
1466,704,16,4,479,2017-1-13,1
1467,1469,21,14,726,2017-12-14,1
1468,1232,22,2,1455,2017-3-18,0
1469,4,20,20,874,2017-6-15,1
1470,128,5,8,302,2017-10-19,0
1471,255,21,20,1558,2017-1-23,1
1472,1171,7,16,1759,2017-11-26,1
1473,583,10,11,939,2017-8-5,1
1474,734,14,16,159,2017-10-18,0
1475,53,13,11,1328,2017-9-23,0
1476,1425,7,4,1242,2017-4-25,1
1477,1815,2,11,383,2017-9-26,0
1478,107,22,10,505,2017-6-19,0
1479,417,11,19,1323,2017-6-28,0
1480,1719,18,19,524,2017-3-25,0
1481,121,9,13,314,2017-5-20,1
1482,1032,17,5,1476,2017-4-19,0
1483,1640,17,9,1886,2017-2-2,0
1484,1445,2,20,915,2017-6-16,1
1485,705,5,12,156,2017-1-13,0
1486,902,21,6,1026,2017-7-5,0
1487,1061,15,17,1799,2017-6-9,0
1488,1380,3,2,963,2017-11-5,1
1489,293,7,15,1872,2017-2-8,1
1490,152,22,8,214,2017-1-8,0
1491,483,17,10,1436,2017-1-22,1
1492,107,18,13,1327,2017-4-27,0
1493,463,8,13,1173,2017-1-9,0
1494,296,18,12,1592,2017-2-3,0
1495,948,20,11,898,2017-4-8,0
1496,113,10,3,1906,2017-1-13,0
1497,477,8,11,314,2017-4-14,1
1498,1924,21,11,421,2017-7-18,0
1499,1558,1,12,1471,2017-1-14,0
1500,1179,20,9,1810,2017-1-25,1
1501,777,10,19,866,2017-9-12,1
1502,1651,8,17,1350,2017-1-21,0
1503,37,14,4,1633,2017-8-3,0
1504,1574,10,19,737,2017-3-3,0
1505,808,2,9,1657,2017-8-3,0
1506,5,4,4,1435,2017-2-14,1
1507,1771,19,1,495,2017-3-13,0
1508,1063,8,19,1297,2017-8-5,0
1509,938,20,11,1744,2017-4-21,0
1510,1721,22,1,519,2017-5-17,0
1511,587,19,9,216,2017-8-13,1
1512,1044,21,20,1809,2017-6-14,0
1513,1149,14,15,141,2017-9-19,1
1514,1389,21,9,1099,2017-2-1,1
1515,281,8,10,698,2017-5-16,0
1516,1777,10,14,1851,2017-3-9,0
1517,1417,21,17,425,2017-4-19,0
1518,163,19,6,937,2017-12-11,0
1519,1476,1,10,179,2017-10-16,1
1520,33,17,17,503,2017-1-15,1
1521,1817,9,13,1748,2017-7-9,1
1522,236,16,12,359,2017-9-9,1
1523,738,17,3,265,2017-3-14,0
1524,1006,15,3,1530,2017-5-13,1
1525,1006,3,6,635,2017-9-16,1
1526,416,19,10,1617,2017-11-4,0
1527,55,3,17,279,2017-10-23,0
1528,1133,16,14,1680,2017-9-27,0
1529,1059,23,7,439,2017-3-13,0
1530,1685,13,6,1665,2017-2-28,1
1531,656,6,13,154,2017-5-7,0
1532,1066,8,19,592,2017-9-8,1
1533,96,9,4,351,2017-2-9,1
1534,1928,13,8,530,2017-9-2,0
1535,413,12,14,363,2017-1-18,1
1536,1822,10,19,202,2017-10-16,1
1537,556,15,11,1815,2017-4-10,0
1538,1368,15,15,692,2017-8-16,0
1539,1767,8,13,519,2017-7-18,1
1540,212,16,12,826,2017-10-11,1
1541,1045,22,20,1630,2017-12-4,1
1542,1235,23,6,1750,2017-10-9,0
1543,120,23,19,1578,2017-8-15,1
1544,502,11,17,1072,2017-12-9,0
1545,967,7,9,1033,2017-10-19,0
1546,452,23,16,484,2017-3-6,1
1547,344,7,13,526,2017-9-26,1
1548,1676,14,3,1177,2017-3-1,0
1549,1902,11,17,385,2017-2-17,0
1550,1322,20,14,1905,2017-8-3,1
1551,944,15,16,973,2017-2-1,1
1552,1315,3,4,1821,2017-7-17,1
1553,1228,1,8,1884,2017-2-3,1
1554,118,8,12,1400,2017-2-13,0
1555,1173,21,6,574,2017-11-5,0
1556,1394,4,12,549,2017-1-20,0
1557,395,19,10,1380,2017-2-6,1
1558,444,11,9,435,2017-11-10,1
1559,1409,13,1,140,2017-8-28,1
1560,1601,1,9,1899,2017-11-19,1
1561,1797,12,16,580,2017-1-6,0
1562,1814,16,19,1988,2017-12-16,1
1563,642,22,7,154,2017-8-1,1
1564,1903,1,2,1670,2017-8-28,1
1565,409,22,9,884,2017-10-23,1
1566,1612,21,2,757,2017-11-17,1
1567,1668,3,12,948,2017-8-19,0
1568,1636,9,13,460,2017-2-11,1
1569,374,23,19,525,2017-10-13,1
1570,732,15,18,334,2017-10-22,1
1571,833,13,11,177,2017-1-20,0
1572,473,23,1,1922,2017-1-19,0
1573,1889,1,2,461,2017-12-13,1
1574,850,2,17,1058,2017-5-3,1
1575,1326,13,4,747,2017-6-13,1
1576,1325,17,15,906,2017-6-28,0
1577,1389,10,10,1235,2017-12-7,0
1578,5,18,16,1822,2017-3-5,0
1579,1299,1,10,1206,2017-2-20,1
1580,585,11,2,188,2017-12-13,0
1581,315,22,5,114,2017-1-6,1
1582,250,16,3,742,2017-7-7,1
1583,509,2,20,1777,2017-2-1,1
1584,329,20,4,507,2017-3-26,1
1585,1045,12,9,479,2017-3-6,0
1586,940,13,15,489,2017-12-22,0
1587,219,5,7,1721,2017-12-6,0
1588,1233,15,15,1457,2017-9-24,0
1589,1938,20,7,1338,2017-7-5,0
1590,1279,15,19,221,2017-8-20,1
1591,1671,17,2,736,2017-4-8,1
1592,1266,2,16,436,2017-8-4,1
1593,1162,14,4,933,2017-8-2,1
1594,1944,3,6,1495,2017-8-11,1
1595,1884,5,12,1374,2017-12-18,1
1596,932,19,18,376,2017-12-3,0
1597,1588,23,2,1907,2017-12-5,0
1598,86,18,7,1827,2017-6-12,1
1599,713,9,18,570,2017-2-12,1
1600,1385,23,11,865,2017-2-19,0
1601,1470,10,3,1323,2017-10-16,1
1602,1214,12,16,1527,2017-4-28,1
1603,1273,9,13,384,2017-9-1,0
1604,816,1,17,1854,2017-5-21,1
1605,1380,22,15,798,2017-5-13,0
1606,501,4,18,1772,2017-11-14,1
1607,1441,6,6,1905,2017-8-12,1
1608,1664,22,18,466,2017-6-25,0
1609,1442,9,16,1961,2017-1-7,1
1610,461,15,7,632,2017-5-17,1
1611,1036,2,1,1917,2017-11-13,0
1612,1397,18,11,465,2017-7-24,0
1613,1380,2,19,1101,2017-5-20,1
1614,1843,21,10,1626,2017-10-8,0
1615,1525,2,20,1263,2017-10-2,1
1616,1872,22,2,921,2017-3-16,0
1617,455,10,12,1659,2017-3-19,1
1618,21,19,8,894,2017-5-1,1
1619,309,14,15,1205,2017-7-18,0
1620,1068,21,12,1329,2017-3-27,1
1621,136,5,12,1788,2017-10-25,0
1622,809,6,16,697,2017-11-21,0
1623,407,7,12,1398,2017-12-25,1
1624,354,20,3,1379,2017-3-4,1
1625,1343,1,4,1931,2017-7-11,1
1626,1425,5,6,1311,2017-11-7,1
1627,1540,12,2,1078,2017-7-14,0
1628,1729,2,2,757,2017-5-17,0
1629,438,8,1,373,2017-12-24,0
1630,651,21,20,1354,2017-5-19,1
1631,1677,10,13,1789,2017-1-8,0
1632,600,9,17,1840,2017-8-28,0
1633,318,22,9,1897,2017-7-13,0
1634,335,23,18,158,2017-6-11,1
1635,1156,8,4,306,2017-11-22,1
1636,1346,4,17,1040,2017-7-24,0
1637,853,17,6,1739,2017-7-15,0
1638,440,14,1,492,2017-6-23,0
1639,680,11,5,1821,2017-2-15,1
1640,58,14,11,1607,2017-5-24,0
1641,1802,4,5,1454,2017-6-19,1
1642,1521,21,3,207,2017-6-19,0
1643,35,9,20,746,2017-2-12,0
1644,726,7,7,627,2017-3-9,0
1645,1907,15,6,1045,2017-1-10,0
1646,735,13,7,680,2017-12-19,1
1647,716,7,13,210,2017-6-19,0
1648,293,23,5,266,2017-8-4,0
1649,897,3,15,1134,2017-12-7,1
1650,1660,23,8,233,2017-12-1,1
1651,469,5,3,575,2017-9-20,1
1652,1790,3,6,270,2017-12-24,1
1653,43,11,15,985,2017-9-1,0
1654,1635,3,20,1867,2017-4-10,0
1655,381,14,5,1412,2017-2-21,1
1656,474,8,4,1759,2017-3-16,0
1657,722,6,13,1305,2017-4-24,0
1658,1225,11,14,1315,2017-12-25,1
1659,1617,22,9,1751,2017-11-19,0
1660,18,9,6,488,2017-10-21,1
1661,243,14,7,1027,2017-2-11,1
1662,413,11,9,1727,2017-5-4,0
1663,216,9,9,1075,2017-2-19,0
1664,25,3,19,1708,2017-3-20,1
1665,245,20,16,969,2017-4-3,0
1666,243,20,15,620,2017-10-26,1
1667,800,10,11,457,2017-6-8,1
1668,1325,21,17,1487,2017-3-11,0
1669,597,17,19,865,2017-11-6,0
1670,502,11,14,751,2017-9-5,1
1671,1714,9,15,722,2017-11-22,1
1672,585,3,8,337,2017-3-2,1
1673,747,7,14,1525,2017-10-11,1
1674,1556,7,7,1473,2017-10-19,0
1675,85,11,16,472,2017-7-19,1
1676,1620,1,10,1358,2017-11-15,1
1677,707,23,15,914,2017-12-4,1
1678,218,4,5,833,2017-11-14,1
1679,487,14,16,1430,2017-10-2,0
1680,743,12,2,1831,2017-6-26,1
1681,1842,14,4,1916,2017-6-16,0
1682,1087,5,11,355,2017-11-4,1
1683,189,3,11,1401,2017-12-25,0
1684,602,1,11,1976,2017-7-5,1
1685,1439,10,3,1794,2017-5-18,1
1686,965,5,3,1512,2017-8-22,1
1687,264,2,10,694,2017-6-4,1
1688,581,12,3,1595,2017-12-8,1
1689,155,8,19,474,2017-5-18,1
1690,1464,10,11,1941,2017-9-14,1
1691,644,5,11,486,2017-6-9,0
1692,338,10,18,1953,2017-5-4,1
1693,507,11,11,1039,2017-2-27,1
1694,475,9,3,1441,2017-9-16,1
1695,1299,17,16,1300,2017-9-23,0
1696,1918,10,18,1518,2017-8-18,0
1697,1039,6,20,1920,2017-12-13,0
1698,1287,1,13,1225,2017-6-25,1
1699,1363,22,11,1217,2017-10-7,0
1700,1457,22,17,1881,2017-10-4,1
1701,71,15,14,1996,2017-12-9,1
1702,793,14,17,1161,2017-11-15,0
1703,478,13,1,1462,2017-6-18,0
1704,886,7,18,656,2017-11-3,0
1705,1440,15,13,1761,2017-12-16,1
1706,1902,19,15,223,2017-5-28,1
1707,732,14,20,1610,2017-10-2,1
1708,1038,20,2,275,2017-4-9,0
1709,1775,19,5,231,2017-2-8,1
1710,1308,5,7,494,2017-10-7,1
1711,1106,1,4,1053,2017-9-11,1
1712,1598,21,20,908,2017-7-14,0
1713,142,20,18,1111,2017-3-24,1
1714,1134,3,6,1904,2017-10-4,1
1715,1015,8,20,661,2017-9-2,0
1716,412,11,6,996,2017-2-24,1
1717,33,4,14,1307,2017-1-4,1
1718,888,17,10,1921,2017-11-23,1
1719,965,8,20,513,2017-3-6,0
1720,76,15,1,1328,2017-7-16,1
1721,1525,23,19,170,2017-6-19,0
1722,974,6,1,982,2017-7-5,0
1723,1648,10,17,219,2017-12-18,1
1724,1626,10,19,203,2017-9-18,0
1725,517,22,20,1548,2017-1-9,0
1726,297,10,12,1432,2017-7-7,0
1727,1930,21,4,1350,2017-1-1,1
1728,849,16,1,565,2017-6-14,0
1729,955,17,7,1953,2017-10-12,0
1730,572,22,2,540,2017-7-5,1
1731,1841,4,20,370,2017-6-11,0
1732,1744,16,15,690,2017-6-9,1
1733,695,12,19,346,2017-6-13,0
1734,1367,12,20,105,2017-9-10,0
1735,1407,1,12,817,2017-3-11,1
1736,1352,12,7,1913,2017-8-23,1
1737,568,19,4,1394,2017-8-21,0
1738,777,15,13,416,2017-3-17,0
1739,1883,4,16,847,2017-10-12,1
1740,592,21,17,1494,2017-2-10,1
1741,634,4,5,187,2017-7-19,0
1742,329,13,14,1744,2017-2-4,0
1743,628,19,12,1260,2017-10-26,1
1744,750,21,14,1897,2017-12-28,0
1745,1344,5,17,1996,2017-12-11,0
1746,1483,4,14,497,2017-10-27,1
1747,1214,8,3,1294,2017-3-9,0
1748,1769,21,5,741,2017-2-13,1
1749,1545,3,5,752,2017-9-26,0
1750,789,21,11,1255,2017-9-15,1
1751,1431,10,3,1362,2017-8-8,1
1752,654,6,6,1041,2017-1-15,1
1753,256,16,6,284,2017-2-16,1
1754,1839,23,5,1285,2017-12-7,1
1755,1525,14,18,976,2017-1-17,1
1756,582,12,7,526,2017-7-14,0
1757,836,18,16,1331,2017-8-24,1
1758,1387,5,6,1955,2017-7-13,1
1759,70,6,20,812,2017-5-10,1
1760,94,20,19,1336,2017-9-27,1
1761,899,16,15,1889,2017-9-16,1
1762,1232,11,13,1861,2017-8-4,1
1763,336,5,15,636,2017-10-7,1
1764,22,21,14,159,2017-9-28,1
1765,1315,9,17,1674,2017-11-24,1
1766,15,2,9,1366,2017-3-6,0
1767,279,8,13,747,2017-3-11,1
1768,358,12,3,137,2017-3-25,1
1769,1475,20,1,957,2017-11-14,1
1770,1748,6,9,1426,2017-10-12,1
1771,765,16,1,993,2017-3-25,1
1772,1016,16,2,553,2017-8-9,0
1773,200,17,5,367,2017-9-4,0
1774,673,14,12,1798,2017-5-12,0
1775,967,14,17,548,2017-7-22,0
1776,1230,11,8,562,2017-5-6,0
1777,1469,16,2,1246,2017-7-20,1
1778,1114,19,19,1185,2017-2-17,1
1779,30,21,18,1023,2017-7-9,1
1780,273,2,7,1638,2017-12-11,0
1781,1092,19,9,160,2017-7-3,0
1782,1655,3,8,832,2017-12-4,0
1783,445,8,4,120,2017-1-23,1
1784,927,6,15,756,2017-10-20,0
1785,1239,6,5,434,2017-2-13,0
1786,353,18,13,511,2017-9-1,0
1787,580,12,4,1675,2017-5-5,0
1788,170,11,16,1669,2017-10-16,0
1789,609,14,16,1935,2017-5-5,0
1790,66,14,14,1229,2017-3-5,1
1791,74,23,8,948,2017-3-28,1
1792,343,11,14,1524,2017-4-6,0
1793,741,12,7,1786,2017-4-24,0
1794,1821,16,6,1722,2017-12-1,1
1795,554,19,9,1077,2017-12-4,1
1796,1578,9,5,1356,2017-12-25,1
1797,1662,23,5,1172,2017-2-15,1
1798,246,23,9,1717,2017-3-16,0
1799,793,15,19,1796,2017-6-27,1
1800,1712,21,8,1578,2017-1-25,0
1801,1025,6,19,1030,2017-12-23,0
1802,195,17,13,1294,2017-9-27,1
1803,1792,13,1,1750,2017-8-9,1
1804,936,6,5,1113,2017-7-26,0
1805,1888,17,8,922,2017-6-5,1
1806,1231,20,3,1109,2017-3-12,0
1807,277,10,5,174,2017-10-6,0
1808,406,19,17,1895,2017-10-15,1
1809,1317,11,19,696,2017-7-24,1
1810,1216,21,2,1600,2017-12-15,1
1811,675,6,11,1833,2017-8-8,0
1812,1393,10,18,1528,2017-4-8,1
1813,364,12,8,432,2017-4-11,1
1814,1544,11,4,1173,2017-3-13,1
1815,1701,9,6,385,2017-5-28,1
1816,924,12,6,1236,2017-4-21,1
1817,1877,16,4,943,2017-2-25,1
1818,641,2,15,1614,2017-3-14,1
1819,1087,17,8,333,2017-10-15,0
1820,598,4,3,1335,2017-12-11,1
1821,911,8,20,381,2017-3-1,0
1822,557,11,3,940,2017-9-21,0
1823,76,22,12,1011,2017-2-19,1
1824,895,15,8,801,2017-8-2,1
1825,1732,1,12,1920,2017-12-28,0
1826,831,14,5,627,2017-9-5,1
1827,1920,10,19,1441,2017-4-18,0
1828,1597,1,19,1232,2017-2-11,1
1829,1109,21,3,1462,2017-1-3,1
1830,986,21,19,1456,2017-12-7,0
1831,127,5,4,516,2017-9-15,0
1832,472,12,15,1224,2017-10-26,1
1833,1860,17,10,388,2017-2-17,0
1834,1575,8,16,1170,2017-3-14,1
1835,605,8,12,1277,2017-1-21,1
1836,1955,7,1,480,2017-12-25,1
1837,623,11,15,774,2017-12-24,1
1838,572,21,11,371,2017-2-24,0
1839,1800,4,4,133,2017-1-6,0
1840,1828,4,11,119,2017-12-3,0
1841,1431,7,4,1407,2017-5-11,0
1842,1242,7,19,214,2017-6-24,0
1843,50,6,15,1937,2017-2-21,1
1844,132,19,11,821,2017-1-1,0
1845,1299,21,12,1775,2017-5-22,1
1846,282,16,18,1548,2017-1-21,1
1847,393,16,15,1134,2017-9-25,0
1848,761,15,7,1604,2017-8-27,0
1849,1119,17,10,698,2017-5-1,1
1850,211,6,16,872,2017-7-14,0
1851,503,13,1,832,2017-2-7,0
1852,835,15,2,669,2017-4-28,0
1853,1576,21,18,1291,2017-1-1,0
1854,821,6,1,174,2017-5-28,0
1855,891,9,14,1359,2017-9-21,0
1856,547,7,9,1354,2017-5-22,0
1857,46,21,19,141,2017-7-21,1
1858,1377,15,13,366,2017-2-13,1
1859,89,23,10,1465,2017-6-25,1
1860,75,11,12,1032,2017-6-27,0
1861,1887,9,6,1640,2017-8-3,1
1862,263,12,10,1788,2017-10-23,0
1863,748,4,15,1429,2017-10-7,1
1864,436,17,19,1622,2017-5-4,0
1865,450,18,18,490,2017-6-5,1
1866,1271,4,7,1325,2017-7-14,1
1867,1407,12,6,1646,2017-5-4,0
1868,1770,8,19,1648,2017-8-19,0
1869,1551,21,15,1164,2017-9-1,0
1870,791,11,5,1712,2017-5-27,0
1871,358,5,10,839,2017-9-20,0
1872,1267,13,13,839,2017-8-9,1
1873,575,3,1,1276,2017-2-13,1
1874,268,2,16,238,2017-6-4,1
1875,128,20,3,1508,2017-8-14,0
1876,535,23,12,1973,2017-6-24,0
1877,789,10,20,1795,2017-5-12,0
1878,1415,23,19,1056,2017-4-9,0
1879,1665,13,2,1624,2017-6-4,1
1880,1466,5,12,1276,2017-12-27,1
1881,1313,10,15,1771,2017-6-12,1
1882,1794,12,2,1997,2017-6-25,0
1883,668,4,5,1080,2017-8-21,1
1884,803,14,6,511,2017-2-5,0
1885,54,15,4,1441,2017-3-20,1
1886,776,20,11,1510,2017-4-8,1
1887,588,16,14,1875,2017-1-28,1
1888,609,21,9,333,2017-10-11,0
1889,1083,12,13,450,2017-4-21,0
1890,383,5,17,1474,2017-2-23,0
1891,580,9,7,111,2017-1-5,1
1892,577,6,14,1098,2017-8-3,1
1893,468,12,2,1874,2017-5-6,0
1894,127,14,18,915,2017-4-10,0
1895,1425,4,17,965,2017-2-17,1
1896,645,21,14,888,2017-2-17,0
1897,792,1,15,885,2017-9-28,1
1898,1371,23,8,1944,2017-3-21,1
1899,712,15,1,1446,2017-3-27,0
1900,1125,14,9,955,2017-4-8,1
1901,405,4,6,478,2017-1-23,0
1902,985,14,12,514,2017-11-23,1
1903,1920,21,2,762,2017-4-18,0
1904,701,5,7,645,2017-3-16,1
1905,218,21,3,646,2017-5-10,1
1906,1493,2,2,1296,2017-10-5,1
1907,293,21,16,1979,2017-8-6,0
1908,784,6,1,1370,2017-7-28,1
1909,1662,18,7,1692,2017-1-24,1
1910,1241,23,13,1018,2017-10-12,0
1911,778,1,3,659,2017-10-7,1
1912,1296,5,14,1051,2017-1-12,0
1913,19,19,16,195,2017-3-28,1
1914,847,5,13,1125,2017-2-26,1
1915,1720,6,9,556,2017-6-22,0
1916,979,2,10,1054,2017-9-9,0
1917,1204,3,19,354,2017-11-13,1
1918,58,11,15,583,2017-2-1,1
1919,984,2,7,1072,2017-12-4,0
1920,728,5,18,1163,2017-12-3,0
1921,514,13,2,1297,2017-9-7,1
1922,952,6,19,385,2017-12-1,0
1923,898,1,7,1870,2017-3-8,1
1924,1518,10,4,332,2017-7-19,0
1925,819,18,11,258,2017-3-6,1
1926,1404,1,3,1713,2017-6-22,1
1927,263,2,3,480,2017-8-20,1
1928,1168,16,5,1816,2017-3-6,0
1929,1123,7,13,1235,2017-5-3,1
1930,961,15,8,1875,2017-1-6,1
1931,19,12,5,201,2017-3-20,0
1932,1330,21,11,401,2017-5-4,0
1933,1412,18,8,361,2017-12-17,0
1934,1612,13,3,1446,2017-9-12,1
1935,938,12,19,1368,2017-10-5,1
1936,924,23,6,514,2017-3-4,0
1937,842,10,8,1373,2017-8-8,0
1938,881,16,8,1832,2017-4-24,0
1939,1763,21,5,1854,2017-3-15,1
1940,1513,11,7,1445,2017-1-4,0
1941,1159,17,9,463,2017-3-1,1
1942,560,12,17,311,2017-10-19,0
1943,1181,5,2,1580,2017-11-6,0
1944,951,19,2,1074,2017-5-6,0
1945,1429,21,10,1169,2017-6-20,1
1946,651,14,10,130,2017-8-8,0
1947,1795,11,19,1576,2017-8-15,0
1948,1744,23,7,1926,2017-1-17,1
1949,1749,9,7,1442,2017-8-4,0
1950,19,12,17,523,2017-10-13,0
1951,1653,1,3,606,2017-8-21,0
1952,293,10,2,355,2017-9-11,1
1953,1411,8,3,1367,2017-6-15,0
1954,1375,21,20,647,2017-7-14,0
1955,1581,1,4,760,2017-6-28,1
1956,306,23,11,1475,2017-7-16,0
1957,139,18,3,1459,2017-11-5,1
1958,1876,15,4,130,2017-11-3,1
1959,1472,18,7,402,2017-4-14,1
1960,1178,10,11,468,2017-8-14,1
1961,601,9,6,181,2017-5-22,0
1962,650,23,8,506,2017-2-12,0
1963,679,2,7,1864,2017-7-10,1
1964,919,14,17,1487,2017-1-3,0
1965,16,21,16,1567,2017-12-1,0
1966,969,3,3,948,2017-3-23,0
1967,1245,14,18,1727,2017-9-22,1
1968,1070,21,10,320,2017-12-12,1
1969,1213,1,18,784,2017-8-20,0
1970,984,9,15,413,2017-10-5,0
1971,1713,20,15,1207,2017-3-7,1
1972,1603,4,14,397,2017-3-11,1
1973,1584,12,15,1014,2017-4-13,1
1974,722,11,9,140,2017-4-27,1
1975,1614,12,7,504,2017-3-14,1
1976,504,20,1,854,2017-8-9,0
1977,320,17,9,1119,2017-1-18,1
1978,1217,2,18,106,2017-2-14,0
1979,177,23,11,586,2017-5-15,1
1980,1548,11,20,504,2017-1-11,0
1981,1244,13,20,1481,2017-6-19,1
1982,1298,4,12,1088,2017-8-4,1
1983,617,7,5,760,2017-4-15,0
1984,816,9,15,1436,2017-6-8,0
1985,1944,7,3,1052,2017-11-16,0
1986,1362,15,20,209,2017-9-10,1
1987,999,6,16,684,2017-7-10,0
1988,1175,22,2,341,2017-12-8,1
1989,45,5,2,1378,2017-5-26,1
1990,1952,6,10,797,2017-9-27,0
1991,1955,3,19,177,2017-10-24,1
1992,711,21,5,1620,2017-2-14,0
1993,1581,17,2,481,2017-5-2,1
1994,54,11,15,803,2017-6-11,1
1995,816,10,12,604,2017-11-16,0
1996,37,19,15,1756,2017-9-27,1
1997,1572,5,9,582,2017-5-6,0
1998,1342,3,3,1047,2017-9-18,1
1999,591,9,20,1179,2017-7-11,0
2000,927,18,3,296,2017-6-24,0
2001,846,12,19,1067,2017-8-20,1
2002,300,13,2,1918,2017-1-18,0
2003,905,13,9,1414,2017-4-3,0
2004,470,1,5,1440,2017-1-11,1
2005,1898,21,2,711,2017-6-16,0
2006,112,5,15,1495,2017-11-1,0
2007,22,12,18,1217,2017-10-16,1
2008,367,10,15,1764,2017-2-19,0
2009,573,14,15,972,2017-8-19,1
2010,215,17,5,1235,2017-11-20,1
2011,52,1,17,1857,2017-1-22,0
2012,1866,2,4,1750,2017-11-24,0
2013,1819,12,10,1176,2017-8-8,1
2014,789,12,20,1336,2017-4-23,1
2015,5,8,7,1041,2017-3-3,0
2016,1322,5,17,1151,2017-8-25,1
2017,1337,3,4,740,2017-3-13,0
2018,1640,13,7,1518,2017-4-12,0
2019,215,8,17,322,2017-4-21,1
2020,1684,20,3,550,2017-6-3,0
2021,1290,1,8,366,2017-5-2,1
2022,921,19,17,665,2017-11-4,1
2023,1554,11,8,1558,2017-12-6,1
2024,502,2,13,311,2017-7-13,0
2025,60,15,12,1120,2017-3-13,0
2026,1687,19,14,266,2017-11-11,0
2027,488,21,19,1699,2017-6-6,1
2028,760,15,14,201,2017-3-16,0
2029,1766,16,20,941,2017-11-28,1
2030,1074,11,20,625,2017-1-24,0
2031,486,14,19,1663,2017-7-13,0
2032,1627,7,19,1276,2017-1-18,1
2033,555,4,11,272,2017-9-14,0
2034,744,6,13,480,2017-2-16,1
2035,1372,9,14,1157,2017-11-19,0
2036,723,13,7,157,2017-8-8,0
2037,1852,20,18,1676,2017-5-14,1
2038,267,20,14,376,2017-5-8,0
2039,673,16,9,980,2017-11-20,1
2040,394,22,5,330,2017-2-2,1
2041,1521,14,13,1253,2017-6-28,0
2042,339,16,19,462,2017-4-15,0
